idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,7414080fe50f95c4294fc1156e4dcf510c06e070,6232b7b06582d82f2c9405ddf7ce8e5a7f27c803,be7f10a1a90afcbb2a13f78f125ac281b0fdb7e3,,False,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/6232b7b06582d82f2c9405ddf7ce8e5a7f27c803_be7f10a1a90afcbb2a13f78f125ac281b0fdb7e3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/6232b7b06582d82f2c9405ddf7ce8e5a7f27c803_be7f10a1a90afcbb2a13f78f125ac281b0fdb7e3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/6232b7b06582d82f2c9405ddf7ce8e5a7f27c803_be7f10a1a90afcbb2a13f78f125ac281b0fdb7e3_left_right.log'}",False,,,True,4,22,,,,False,False
2,refs/heads/master,be7f10a1a90afcbb2a13f78f125ac281b0fdb7e3,fc7a3b14e571ff919a2798b7e02dd63014fc71f0,c19a7fb31b605dfe6b0190b669ee733227272176,,False,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/fc7a3b14e571ff919a2798b7e02dd63014fc71f0_c19a7fb31b605dfe6b0190b669ee733227272176_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/fc7a3b14e571ff919a2798b7e02dd63014fc71f0_c19a7fb31b605dfe6b0190b669ee733227272176_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/fc7a3b14e571ff919a2798b7e02dd63014fc71f0_c19a7fb31b605dfe6b0190b669ee733227272176_left_right.log'}",False,,,True,3,17,,,,False,False
3,refs/heads/master,595710e7ee56365a4f59fbc11202a3ff34af3d68,707510e3a9c3a799e38a2933cd54e4688c0ad7aa,dacc609941b90e29247e6ee43479c94e9357e8a4,,False,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/707510e3a9c3a799e38a2933cd54e4688c0ad7aa_dacc609941b90e29247e6ee43479c94e9357e8a4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/707510e3a9c3a799e38a2933cd54e4688c0ad7aa_dacc609941b90e29247e6ee43479c94e9357e8a4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/707510e3a9c3a799e38a2933cd54e4688c0ad7aa_dacc609941b90e29247e6ee43479c94e9357e8a4_left_right.log'}",False,,,True,11,134,,,,False,False
4,refs/heads/master,707510e3a9c3a799e38a2933cd54e4688c0ad7aa,e011318d42cff62d34c224ad889163c38254cb5b,7fc95258a1ce664d978c90ea375c9ee0d76546ca,,True,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/e011318d42cff62d34c224ad889163c38254cb5b_7fc95258a1ce664d978c90ea375c9ee0d76546ca_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/e011318d42cff62d34c224ad889163c38254cb5b_7fc95258a1ce664d978c90ea375c9ee0d76546ca_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/e011318d42cff62d34c224ad889163c38254cb5b_7fc95258a1ce664d978c90ea375c9ee0d76546ca_left_right.log'}",True,Tests_passed,ff38e94a8726322f71be194cc8a46873dcedb18403a1a57a57cf1c70704a8712,True,43,605,True,Tests_passed,cef6c32a7d620ba45c9847b3b61719e9fc33db4993de3802e44f9678f4a705c2,True,True
5,refs/heads/master,af76241328ee4072ccb1c5c9d4f7be49877f1a9c,a1a65245725da56b16e3b55c2b71a78c15240698,2344e0e8205041fe662fc55b400b3cc71fd650ca,,True,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/a1a65245725da56b16e3b55c2b71a78c15240698_2344e0e8205041fe662fc55b400b3cc71fd650ca_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/a1a65245725da56b16e3b55c2b71a78c15240698_2344e0e8205041fe662fc55b400b3cc71fd650ca_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/a1a65245725da56b16e3b55c2b71a78c15240698_2344e0e8205041fe662fc55b400b3cc71fd650ca_left_right.log'}",True,Tests_passed,857f2e2c39c141c9a99d5498c132fb9cba2dbe021055ca7ba515c7975d067bf0,True,50,1264,True,Tests_passed,74b491341ff77b1f122061bb65b64129a375cdddab471a8c10a313b4922a146a,True,True
6,refs/heads/master,d46b8c445cac62835aeffc0b74b41f69283fd31d,fbd8fae079642e775e53ddec4a82d5669401f1d3,23cb6fa36dea674d20821fb799ce3399a98ddef9,,True,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/fbd8fae079642e775e53ddec4a82d5669401f1d3_23cb6fa36dea674d20821fb799ce3399a98ddef9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/fbd8fae079642e775e53ddec4a82d5669401f1d3_23cb6fa36dea674d20821fb799ce3399a98ddef9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/fbd8fae079642e775e53ddec4a82d5669401f1d3_23cb6fa36dea674d20821fb799ce3399a98ddef9_left_right.log'}",True,Tests_passed,ed8f7de4f53e0885e695f08c66e8994955cb3889e3e513aa2e8e09bded5bf7f3,True,6,33,True,Tests_passed,05d0a4900b0b69fd57049d0b5bad200e4058549b7f9ae06b82becff981a17e95,True,True
7,refs/heads/master,23cb6fa36dea674d20821fb799ce3399a98ddef9,2380285a6d94cab63f8eac65c289a3b8ac7f3037,4fd36bf4bf4e5a3a882026568c880f1c12b8ac55,,True,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/2380285a6d94cab63f8eac65c289a3b8ac7f3037_4fd36bf4bf4e5a3a882026568c880f1c12b8ac55_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/2380285a6d94cab63f8eac65c289a3b8ac7f3037_4fd36bf4bf4e5a3a882026568c880f1c12b8ac55_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/2380285a6d94cab63f8eac65c289a3b8ac7f3037_4fd36bf4bf4e5a3a882026568c880f1c12b8ac55_left_right.log'}",True,Tests_passed,17c5fbe794fca1277788adc241e88dacfcaa696755b2847ea5ab67b887195a54,True,7,31,True,Tests_passed,2211dba272f3df72d6d1de1c8fca63bb7a9776b59fb1a75a6107ff985b841531,True,True
8,refs/heads/master,46471f8561d7a27ee0d7511597509137357264a5,01b2eeca36996539e46e5842a23d5e30c7e2295f,abcf36d53ed5fb24bb858696ec9fcb20bb1f2244,,True,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/01b2eeca36996539e46e5842a23d5e30c7e2295f_abcf36d53ed5fb24bb858696ec9fcb20bb1f2244_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/01b2eeca36996539e46e5842a23d5e30c7e2295f_abcf36d53ed5fb24bb858696ec9fcb20bb1f2244_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/01b2eeca36996539e46e5842a23d5e30c7e2295f_abcf36d53ed5fb24bb858696ec9fcb20bb1f2244_left_right.log'}",True,Tests_passed,39e28d717dfa28debf957e7fc077e7fc8cafa695b2c974a0779adb537c1cf1b6,True,3,7,True,Tests_passed,77a1a9bbf4d75b072dbada05370d390b3f801efd7ab3c9ae368de9624a2badec,True,True
9,refs/heads/master,01b2eeca36996539e46e5842a23d5e30c7e2295f,126eea0a8af303ad9f5e2dfd237243fd2ef14dce,275ab6d661d12dfe89eed34069e7bcde03a22331,,True,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/126eea0a8af303ad9f5e2dfd237243fd2ef14dce_275ab6d661d12dfe89eed34069e7bcde03a22331_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/126eea0a8af303ad9f5e2dfd237243fd2ef14dce_275ab6d661d12dfe89eed34069e7bcde03a22331_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/126eea0a8af303ad9f5e2dfd237243fd2ef14dce_275ab6d661d12dfe89eed34069e7bcde03a22331_left_right.log'}",True,Tests_passed,c5a7c9b8e28c759a2647cccba405248b4ee9241e0797a6f3fbb99cdacf82fcd7,True,20,402,True,Tests_passed,1f918771ab1b1c442575ba08a91bfae67e01a3de924036950ec93390eded6710,True,True
10,refs/heads/master,c4990d07e4ebdde3c64f6c639101771774af4320,85e226459b9215b1085b31a68f26672f880e9006,95c0da2457ec25cd1a89614df5b43bfe181cef14,,True,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/85e226459b9215b1085b31a68f26672f880e9006_95c0da2457ec25cd1a89614df5b43bfe181cef14_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/85e226459b9215b1085b31a68f26672f880e9006_95c0da2457ec25cd1a89614df5b43bfe181cef14_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/85e226459b9215b1085b31a68f26672f880e9006_95c0da2457ec25cd1a89614df5b43bfe181cef14_left_right.log'}",True,Tests_failed,069e2c96339beca0327b3debad0bfba4f643dab2881ec9232ef143ad549c8c36,True,7,59,False,Tests_failed,d2d6f53288325321779e5a07bfb54c844ea777d77779263c910662b09eae1809,False,False
11,refs/heads/master,1e879b373d5a738e3a3f9f6ff802cc82441988d8,79f5f21af557f74075c3130d940a320b0ebf4be4,9ab7e12cb8514ced3cbcc03c6576367e241fdf06,,True,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/79f5f21af557f74075c3130d940a320b0ebf4be4_9ab7e12cb8514ced3cbcc03c6576367e241fdf06_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/79f5f21af557f74075c3130d940a320b0ebf4be4_9ab7e12cb8514ced3cbcc03c6576367e241fdf06_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/79f5f21af557f74075c3130d940a320b0ebf4be4_9ab7e12cb8514ced3cbcc03c6576367e241fdf06_left_right.log'}",True,Tests_failed,12aba1960a78ec0e68793163a039873ce440d23894c259cf3ade79919dbd2910,True,21,513,False,Tests_passed,2b4a12ea2d817849a5c003fe10fb2163dab592e80723d65c89f04249874abe9b,False,False
12,refs/heads/master,6de923b8061e96d985e4d8ee65b16e50fe7dc049,f721e9de3b1538671ab7400639c9c45631fecc19,b03df06ad96d047fbeb934507879650cc464c67f,,True,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/f721e9de3b1538671ab7400639c9c45631fecc19_b03df06ad96d047fbeb934507879650cc464c67f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/f721e9de3b1538671ab7400639c9c45631fecc19_b03df06ad96d047fbeb934507879650cc464c67f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/f721e9de3b1538671ab7400639c9c45631fecc19_b03df06ad96d047fbeb934507879650cc464c67f_left_right.log'}",True,Tests_failed,71661fa62838522921460352fca12d56faf0e57822df38f7ee38141106510507,True,12,188,False,Tests_failed,a6272c13fe309fa908cb3b152c135d5e6ffa7bf6865ce0ce7810dbfa75e29bc8,False,False
13,refs/heads/master,6b29af51c2e5bf468e34436d3e124936e942b47d,74066387ffcbd10f201c36e08b160c7e588633d8,1fcbaa65c7ccdac2d17179f0c1d133e7350036ac,,False,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/74066387ffcbd10f201c36e08b160c7e588633d8_1fcbaa65c7ccdac2d17179f0c1d133e7350036ac_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/74066387ffcbd10f201c36e08b160c7e588633d8_1fcbaa65c7ccdac2d17179f0c1d133e7350036ac_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/74066387ffcbd10f201c36e08b160c7e588633d8_1fcbaa65c7ccdac2d17179f0c1d133e7350036ac_left_right.log'}",True,,,True,7,48,,,,False,False
14,refs/heads/master,1fcbaa65c7ccdac2d17179f0c1d133e7350036ac,8ff2059a512d7bc129c8be87cc055bdc5527d297,36176774528f07159a2ce0145756ecf1a1c26aed,,True,"{'base_left': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/8ff2059a512d7bc129c8be87cc055bdc5527d297_36176774528f07159a2ce0145756ecf1a1c26aed_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/8ff2059a512d7bc129c8be87cc055bdc5527d297_36176774528f07159a2ce0145756ecf1a1c26aed_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmlab/RMLProcessor/8ff2059a512d7bc129c8be87cc055bdc5527d297_36176774528f07159a2ce0145756ecf1a1c26aed_left_right.log'}",True,Tests_failed,77ba636acb74825dfe272d6edfed628c3fc7b4515e85c2892e6545acc5365a50,True,10,112,False,Tests_failed,562b44d864251b8da0d693236694bc85d29ad7dcd7b4e4cda30236595bcab004,False,False
