idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
1,refs/heads/master,ea6bb9a9a4d54bfa94e227b69604a4be57fa908e,1400ba512892af9d2da04fc3cf87f243fb18da23,ca6a641fc1dc88c92f5dbdfe92d610194960c6f0,,43,502,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/1400ba512892af9d2da04fc3cf87f243fb18da23_ca6a641fc1dc88c92f5dbdfe92d610194960c6f0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/1400ba512892af9d2da04fc3cf87f243fb18da23_ca6a641fc1dc88c92f5dbdfe92d610194960c6f0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/1400ba512892af9d2da04fc3cf87f243fb18da23_ca6a641fc1dc88c92f5dbdfe92d610194960c6f0_left_right.log'}",,,,,,False,False
3,refs/heads/master,db49a94e5828b01f5e5341b418157aa9f751ede8,3143301778b75a5c88a946eabc03a6d97a2602db,8c2b20a6b0b24a353f34d2db1413fd6a0e3504e6,,2,3,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/3143301778b75a5c88a946eabc03a6d97a2602db_8c2b20a6b0b24a353f34d2db1413fd6a0e3504e6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/3143301778b75a5c88a946eabc03a6d97a2602db_8c2b20a6b0b24a353f34d2db1413fd6a0e3504e6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/3143301778b75a5c88a946eabc03a6d97a2602db_8c2b20a6b0b24a353f34d2db1413fd6a0e3504e6_left_right.log'}",,,,,,False,False
6,refs/heads/master,15a70513b848d482670c1bb6ca82641d6cd2ce44,353b992f97ebfb938896dd79fd3a0ebb3aa9d100,3ce96e66c82253887e139f21b86dff9c48e4c25c,,25,310,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/353b992f97ebfb938896dd79fd3a0ebb3aa9d100_3ce96e66c82253887e139f21b86dff9c48e4c25c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/353b992f97ebfb938896dd79fd3a0ebb3aa9d100_3ce96e66c82253887e139f21b86dff9c48e4c25c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/353b992f97ebfb938896dd79fd3a0ebb3aa9d100_3ce96e66c82253887e139f21b86dff9c48e4c25c_left_right.log'}",,,,,,False,False
7,refs/heads/master,e33b43a29231d1fbf2ebf0be8661de9de8482a77,cb6bd0992da7d98546caae3fb7587f0670348c41,c4feef892a21c76d26d8da136804a0d88a30948b,,190,2800,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/cb6bd0992da7d98546caae3fb7587f0670348c41_c4feef892a21c76d26d8da136804a0d88a30948b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/cb6bd0992da7d98546caae3fb7587f0670348c41_c4feef892a21c76d26d8da136804a0d88a30948b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/cb6bd0992da7d98546caae3fb7587f0670348c41_c4feef892a21c76d26d8da136804a0d88a30948b_left_right.log'}",ffaf9868364327ac5d8b8d0f71b084c30d0e492b0c42b0ce56a53a5aff1ee1a3,Tests_passed,99f160235372631dbdfa95e84fd57b631bc31fc07eadf9c39106873234433098,Tests_passed,True,True,True
8,refs/heads/master,887f6f9e9b801da8f5f32519cbf2650e5049cfaa,fa27a77084e8d94704a16e4165ea077769c2f0ce,6d2845e54d40a17e481b53781e5908d4123a8089,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/fa27a77084e8d94704a16e4165ea077769c2f0ce_6d2845e54d40a17e481b53781e5908d4123a8089_base_left.log', 'base_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/fa27a77084e8d94704a16e4165ea077769c2f0ce_6d2845e54d40a17e481b53781e5908d4123a8089_base_right.log', 'left_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/fa27a77084e8d94704a16e4165ea077769c2f0ce_6d2845e54d40a17e481b53781e5908d4123a8089_left_right.log'}",,,,,,False,False
9,refs/heads/master,fa27a77084e8d94704a16e4165ea077769c2f0ce,fd81cac1e15507e4ba558f9d11c61f163b2ddf9e,8375e74374cd714617791148c7d801e70e42404c,,24,5503,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/fd81cac1e15507e4ba558f9d11c61f163b2ddf9e_8375e74374cd714617791148c7d801e70e42404c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/fd81cac1e15507e4ba558f9d11c61f163b2ddf9e_8375e74374cd714617791148c7d801e70e42404c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/fd81cac1e15507e4ba558f9d11c61f163b2ddf9e_8375e74374cd714617791148c7d801e70e42404c_left_right.log'}",,,,,,False,False
13,refs/heads/master,d07ea8a9ffd32ec6c5b7f8aea9b1dd19452e7e96,137260198cc6480f5552f8cd85805303c9b6a915,2f58a3835032a23b460a1e0ee5dfb5894afe06d1,,32,8121,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/137260198cc6480f5552f8cd85805303c9b6a915_2f58a3835032a23b460a1e0ee5dfb5894afe06d1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/137260198cc6480f5552f8cd85805303c9b6a915_2f58a3835032a23b460a1e0ee5dfb5894afe06d1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/137260198cc6480f5552f8cd85805303c9b6a915_2f58a3835032a23b460a1e0ee5dfb5894afe06d1_left_right.log'}",,,,,,False,False
14,refs/heads/master,137260198cc6480f5552f8cd85805303c9b6a915,d17eb27c26cb809c4ae70b5846778e8160078a17,e6782268e80b88a2cbbd32ac0e7da83f068affb3,,25,2,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/d17eb27c26cb809c4ae70b5846778e8160078a17_e6782268e80b88a2cbbd32ac0e7da83f068affb3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/d17eb27c26cb809c4ae70b5846778e8160078a17_e6782268e80b88a2cbbd32ac0e7da83f068affb3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/d17eb27c26cb809c4ae70b5846778e8160078a17_e6782268e80b88a2cbbd32ac0e7da83f068affb3_left_right.log'}",,,,,,False,False
15,refs/heads/master,a3c89814c66ac858f23863b9d57ebe152656ff6f,b54ba8e4a416011aca75d8207ab04c92cbb6fc4b,0299aebf0014b2c2d12d251125632d01ffd111ed,,14,0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/b54ba8e4a416011aca75d8207ab04c92cbb6fc4b_0299aebf0014b2c2d12d251125632d01ffd111ed_base_left.log', 'base_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/b54ba8e4a416011aca75d8207ab04c92cbb6fc4b_0299aebf0014b2c2d12d251125632d01ffd111ed_base_right.log', 'left_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/b54ba8e4a416011aca75d8207ab04c92cbb6fc4b_0299aebf0014b2c2d12d251125632d01ffd111ed_left_right.log'}",,,,,,False,False
16,refs/heads/master,d17eb27c26cb809c4ae70b5846778e8160078a17,7be488464c88a3f062944de65dcb8acf784dd332,35313d2daf2740eeb763afae339b138673da5d2e,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/7be488464c88a3f062944de65dcb8acf784dd332_35313d2daf2740eeb763afae339b138673da5d2e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/7be488464c88a3f062944de65dcb8acf784dd332_35313d2daf2740eeb763afae339b138673da5d2e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/frankbille/ScoreBoard/7be488464c88a3f062944de65dcb8acf784dd332_35313d2daf2740eeb763afae339b138673da5d2e_left_right.log'}",,,,,,False,False
